"The gray vireo (Vireo vicinior) is a small North American passerine bird. It breeds from the southwestern United States and northern Baja California to western Texas. It is a migrant, wintering in northwestern Mexico in western Sonora state, and the southern Baja Peninsula in Baja California Sur; it remains all year only in Big Bend National Park in southwest Texas. It is usually found at altitudes between 400 and 2,500 metres (1,300 and 8,200 ft) in its Mexican breeding grounds. This vireo frequents dry brush, especially juniper, on the slopes of the southwestern mountains.",Species,Animal,Bird
"Gorham's Cave is a natural sea cave in the British Overseas Territory of Gibraltar, considered to be one of the last known habitations of the Neanderthals in Europe. Gorham's Cave gives its name to the Gorham's Cave complex, which is a combination of four distinct caves of such importance that they are combined into a UNESCO World Heritage Site. The three other caves are Vanguard Cave, Hyaena Cave, and Bennett's Cave. It is located on the southeastern face of the Rock of Gibraltar. When first inhabited some 55 thousand years ago, it would have been approximately 5 kilometres from the shore, but, due to changes in sea level, it is now only a few metres from the Mediterranean Sea.",Place,NaturalPlace,Cave
"Edward James Magill (known as Eddie or Ted as well as Jimmy) (born 17 May 1939 in Lurgan) is a Northern Irish former footballer. Magill began his career with Portadown but moved to London club Arsenal in May 1959. He made his debut for the side against Sheffield Wednesday on 19 December 1959. A right back, he was seen as a potential replacement for the injured Dennis Evans and played for most of the rest of that season, but lost his place in 1960-61 to Len Wills and Dave Bacuzzi. He regained the right-back spot the following season, 1961-62, sharing it with Bacuzzi, before securing the place for good in 1962-63. In the meantime, he made his debut for Northern Ireland, and won 26 caps for his country in total. Known for his passing and ball control, he kept his place in the Arsenal side until the signing of Don Howe at the end of 1963-64. Relegated to the reserves, Magill only made one more first-team appearance for Arsenal over the next fifteen months, mainly playing for the reserve team instead. He eventually joined Brighton & Hove Albion in October 1965. In total he played 131 matches for Arsenal, never scoring a goal. At Brighton, he spent three seasons before returning to Northern Ireland in 1968. After retiring from playing Magill coached in Denmark, first as coach at Viborg FF and B109 and then as manager of Næstved BK and Frederikshavn.",Agent,SportsManager,SoccerManager
The current library is located in an historical building in Plungė park.,Agent,EducationalInstitution,Library
"The 1969 Cleveland Browns season was the team's 20th season with the National Football League and the last before the 1970 AFL-NFL Merger. The Browns made it to the 1969 NFL Championship Game, where they fell to the Minnesota Vikings. The 1969 season would be the last year that Cleveland would win a postseason game until 1986. In addition, that victory over Dallas would also be the last time the Browns won a postseason game on the road as of 2015.",SportsSeason,FootballLeagueSeason,NationalFootballLeagueSeason
"Cottage Savings Association v. Commissioner, 499 U.S. 554 (1991), was an income tax case before the Supreme Court of the United States. The Court was asked to determine whether the exchange of different participation interests in home mortgages by a savings and loan association was a \""disposition of property\"" under 26 U.S.C. § 1001 of the Internal Revenue Code (since this was the requirement for them to realize, and deduct, their losses on these mortgages). The Court determined that it was a \""disposition of property\"" by making the following three holdings: \n* Under § 1001(a), exchange of property gives rise to realization (a \""disposition of property\"") only if the exchanged properties are \""materially different.\"" \n* This concept of \""material difference\"" is not defined by an economic substitute test (whether various parties would consider their differences to be \""material\""); rather, two properties are materially different if their respective possessors enjoy legal entitlements that are different in kind or extent. \n* The S&L's 90% participation interest in its mortgages embodied legally distinct entitlements (and so was \""materially different\"" from) the 90% mortgage participation interest it received from the other savings associations. Even if mortgages are \""substantially identical\"" for purposes of Federal Home Loan Bank Board \""Memorandum R-49\"" on reporting losses, they can still exhibit \""material difference\"" for the purposes of finding a \""disposition of property.\""",UnitOfWork,LegalCase,SupremeCourtOfTheUnitedStatesCase
"Bambusiomyces is a fungal genus in the family Ustilaginaceae. It was circumscribed in 2011 to contain the smut fungus formerly known as Ustilago shiraina, originally described by German mycologist Paul Christoph Hennings from Japan in 1900. The fungus was originally found growing on wild Japanese bamboo, Bambusa veitchii, but has since been isolated from several plants belonging to tribe Bambuseae in the grass family Poaceae. In addition to Japan, it is also found in China and other locales in southeast Asia, and has been introduced to the United States.",Species,Eukaryote,Fungus
"Margaret Gilmore (born 9 February 1956) is a journalist, broadcaster, writer and analyst. She frequently broadcasts, writes and lectures on security issues and is a Senior Associate Fellow with the lead UK security think tank Royal United Services Institute (RUSI).",Agent,Person,Journalist
"Dead Space is a science fiction survival horror video game developed by EA Redwood Shores (now Visceral Games) for Microsoft Windows, PlayStation 3, and Xbox 360. The game was released on all platforms through October 2008. The game puts the player in control of an engineer named Isaac Clarke, who battles the Necromorphs, monstrous reanimated human corpses, aboard an interstellar mining ship, the USG Ishimura. The game was met with widespread critical acclaim, and has sold over 2 million copies. Sequels Dead Space 2 and Dead Space 3 were released on January 25, 2011 and February 5, 2013, respectively.",Work,Software,VideoGame
"Heidi \""Pepper\"" Steiger is a fictional character from the Australian soap opera Neighbours, played by Nicky Whelan. The character was introduced into the serial as part of a group of four characters branded as \""20 somethings\"". She made her debut in the episode broadcast on 12 October 2006. Pepper left the soap on 1 November 2007 after Whelan quit her contract. During her stint in the serial Pepper was involved in notable storylines including a same-sex kiss, a hostage situation and cervical dysplasia.",Agent,FictionalCharacter,SoapCharacter
"Apegenine recordings (or Apeg) is a Canadian independent record label. It was established as a Genshi Media subdivision in 2003 by Vincent Fugere and has released music by Montreal's most prominent electronic artist David Kristian, Emanuele Errante, Khonnor, Klaus Lunde (Xerxes), Julien Neto among others. The music it releases is conceptual inspired by experimental, contemporary and pop music. New releases include albums by demoscene star and former Beanbag vocalist Hunz, known Renoise user Kaneel and new Portuguese electro acoustic pop group papercutz.",Agent,Company,RecordLabel
"James (Jame) Monroe Carney (born November 29, 1968) is an American former professional cyclist. He has made two Olympic Teams (1992 Barcelona, Spain and 2000 Sydney, Australia). In 2000, he placed 5th in the 40 kilometer Points Race, currently the best finish by an American in that event. Since 2002, Jame elevated his coaching efforts and started to take on aspiring young athletes. In 2008, he took the position of Competition Director of the Cheerwine Woman’s Professional Cycling Team. This Team was the #1 ranked Women’s Team in the United States at the conclusion of the season. Over the past 2 years, he has won many of the premiere US Track cycling events and continuously proves that he still has World Class form. At the age of 42, he finished 7th place at the Cali, Colombia World Cup and 5th place at the Beijing, China World Cup. Jame won his 22nd National Title at the 2012 Elite Track National Championships. For the past 2 years, Carney has managed and directed nationally ranked elite women's cycling teams. James is the competition director of the Colavita/Fine Cooking Professional Women's Cycling Team for the 2014 race season. In 2012, Carney was elected to the Board of Directors for USA Cycling. He also is the representative of cycling for the USOC Athlete Advisory Council and the Male Athlete Representative for the USA Cycling, Inc. track cycling committee. He is the founder and president of the 501(c)3 non-profit organization C.A.R.E. for Cycling, Inc (2011).",Agent,Athlete,Cyclist
"Paranoia Agent (妄想代理人 Mōsō Dairinin) is a Japanese anime television series created by director Satoshi Kon and produced by Madhouse about a social phenomenon in Musashino, Tokyo caused by a juvenile serial assailant named Lil' Slugger (the English equivalent to Shōnen Batto, which translates to \""Bat Boy\""). The plot relays between a large cast of people affected in some way by the phenomenon; usually Lil' Slugger's victims or the detectives assigned to apprehend him. As each character becomes the focus of the story, details are revealed about their secret lives and the truth about Lil' Slugger. The series and its themes have been compared to those recurrent in the filmography of David Lynch.",Work,Cartoon,Anime
"Xiamen's Bus Rapid Transit (BRT) was formally put into operation on August 31, 2008 in the Chinese city of Xiamen(Amoy) and is considered China's first elevated BRT network. The system uses some dedicated elevated roadways as well as dedicated lanes on bridges which allow buses to reach speeds of 60 km/h. Due to its success, the city has won honors as the China's top transportation city for six years running with more than 30% of trips taken by public transport.",Agent,Organisation,PublicTransitSystem
"Oued Gousine is a town and commune in Chlef Province, Algeria. According to the 1998 census it has a population of 5,439.",Place,Settlement,Town
"Karen Berger (born February 26, 1958) is an American comic book editor. She is best known as for her role in helping create DC Comics' Vertigo imprint in 1993 and serving as the line's Executive Editor until 2013.",Agent,Artist,ComicsCreator
'Brett Terrace' is a hybrid cultivar of the genus Aechmea in the Bromeliad family.,Species,Plant,CultivatedVariety
"Holly Lake is located in Grand Teton National Park, in the U. S. state of Wyoming. Holly Lake is situated in Paintbrush Canyon and is .70 miles (1.13 km) SSW of Mount Woodring.",Place,BodyOfWater,Lake
"Jaguar Love is an American post-punk band formed in Portland, Oregon in 2007. It is composed of former members of The Blood Brothers.",Agent,Group,Band
"The men's sabre was one of three fencing events on the Fencing at the 1896 Summer Olympics programme. It was held on 9 April, the fourth day of competition. The five competitors were the Greeks Telemachos Karakalos, Ioannis Georgiadis, and Georgios Iatridis; the Dane Holger Nielsen; and the Austrian Adolf Schmal. Ten matches were held. Each fencer faced every other fencer. Georgiadis was undefeated and thus won the gold medal. Karakalos had lost only to Georgiadis, while Nielsen had lost to those two and no others. Schmall's only victory was over Iatridis, who lost all four of his matches.",Event,Olympics,OlympicEvent
"Robert W. \""Bob\"" White (June 2, 1876 – July 15, 1959) was born in St Andrews, Scotland, and was a school teacher there before emigrating in 1894 to the United States to study agronomy at the University of Wisconsin-Madison. He worked as a professional and greenkeeper at several clubs and was an excellent clubmaker. He first took up a post as professional at the Myopia Hunt Club in 1895 and served at a number of other clubs, including Shawnee Country Club in 1914. White helped many young men from the British Isles find work in the United States as golf professionals and greenkeepers. White, who was best known as a golf course architect and golf administrator, was an accomplished golfer but didn't post many notable results. He entered and played in a few U.S. Open tournaments around the turn of the century, in 1897 and again in 1901. In the 1897 U.S. Open, White carded rounds of 89-97=186 and finished well back in the field. White served as president of the Western Professional Golfers' Association in 1908 and became the first president of the Professional Golfers' Association of America in 1916. He held the office through 1919. During his career he also designed a number of golf courses, many located in eastern Pennsylvania. White also was one of the founders of the American Society of Golf Course Architects. White was inducted into the PGA Hall of Fame.",Agent,Athlete,GolfPlayer
"Radoslav was the Lord of Hum in c. 1254. Radoslav was the son of Andrija, Prince of Hum. In 1254, Radoslav is mentioned as a Hungarian vassal, with the title of župan (Radoslav Chlmensis íupanus filius comitis Andreae Chlmensis). He had two younger brothers, Bogdan and Đorđe, who served him. He was named after his kinsman Stefan Radoslav. During King Stefan Uroš I's war with the Republic of Ragusa in 1254, Radoslav presented himself in Hum as \""sworn liege of the Hungarian king\"", Béla IV of Hungary, and promised to fight for Ragusa as long as it was in conflict with Serbia. He made peace with Ragusa, seen in a charter dated to 22 May 1254. He maintained good relations with Ragusa and Hungary. Following an earthquake in the Hum capital of Ston, the Orthodox bishop of Hum relocated to the church of St. Peter and St Paul built on the Lim River near the Serbian border in the 1250s.",Agent,Person,Noble
"Chouval bwa is a kind of folk music originated on the slave plantations of Martinique. There are two versions, traditional and modern. Chouval bwa has been popularized by artists such as Claude Germany, Tumpak, Dede Saint-Prix, and Pakatak.",TopicalConcept,Genre,MusicGenre
"Sir Thomas McClure, 1st Baronet, DL (4 March 1806 – 21 January 1893) was an MP for Belfast from 1868–1874. MP for Londonderry County 1878–1885. He was appointed High Sheriff of Down for 1864 and later served as vice-lieutenant of the county. McClure was created a baronet, of Belmont, County Down, on 20 March 1874. This title became extinct on his death. Belmont, his home – bought from Lord Ranfurley – stood on the site of Campbell College. Married Dreghorn Castle, Colinton, Scotland 18 October 1877 Ellison Thorburn Macfie 1842-1906.",Agent,BritishRoyalty,Baronet
"The Providence Bruins are an ice hockey team in the American Hockey League, and are the primary development team for the NHL's Boston Bruins. They play in Providence, Rhode Island at the Dunkin' Donuts Center.",Agent,SportsTeam,HockeyTeam
"St Dunstan of Canterbury Orthodox Church is an Antiochian Orthodox church in Parkstone, Poole, Dorset. It is the parish church for Bournemouth and Poole within the Antiochian Orthodox Archdiocese of The British Isles and Ireland. A Grade II* listed building, the church was built in the early 20th century in Neo-Byzantine style by the architects G. A. B. Livesay, Edward Schroeder Prior and Arthur Grove as the Anglican Church of St Osmund. Its west front has been called Prior's final tour de force of church architecture. Closed by the Church of England in 2001, and declared redundant, it subsequently became an Orthodox church and was rededicated, first as St Stephen the Great Church, and then as St Dunstan's.",Place,Building,HistoricBuilding
"Todd Lickliter (born April 17, 1955) is a college basketball coach who is currently a regional personnel scout for the Boston Celtics of the NBA. He was previously the head coach of  Marian University, the University of Iowa, and Butler University men's basketball teams. He spent the 2011-12 season as an assistant coach at Miami (Ohio).",Agent,Coach,CollegeCoach
"Won James Won is a noise rock/experimental band based in Saint-Petersburg and Moscow, Russia. They formed in February 2003 and are signed to R.A.I.G. (Russian Association of Independent Genres) label. Members of the band also play in nationally acclaimed professional hardcore bands Kirpichi and I.F.K. Won James Won musical approach combines noisy rock-instrumentations, sampled electronics, wild vocalizations, ambiguous texts and eccentric shows. The group released their debut LP Tol's Toy in 2004 and the second studio album Theorist Attack in 2006. Both albums represent the wild array of styles and sonic methods. In 2005 they released a live auto-bootleg \""The Drisneyland Chronicles Vol.I\"". In Spring 2007 the core band members composed an ambient soundtrack \""Dante. Moscow\"" for a photo installation based on Dante’s “Divine Comedy” (released as a digital file in 2008). In November 2007 the third official album for RAIG entitled \""The Hollow Grail\"" came out. It consisted of live material and marked the return to more abrasive noise imrov direction. Next came \""The Flood of Ixtlan\"" EP, 30-minute amalgamation of different styles, from IDM to micronoise and freak-folk. A year later, a collection of studio outtakes, live cuts and other rarities, \""Les 120 Minuetes de Sadomasonodoraemonocuporamenosodom\"" was also made available for download on RAIG affiliated net-label Accessory Takes. While this record included mostly song-oriented tracks in noise-rock vein, next studio album by Won James Won entitled \""Corpus Unhearmeticum\"" operates in collage, musique concrète and dark ambient aesthetics. Artwork for the strictly limited edition of this CD courtesy of ZonderZond is especially ambitious. In 2011 the band delved deeper into field recordings/plunderphonics territory with self-released \""Homeostat EP\"". Sounds incorporated in this work were sampled in variety of abandoned factories and wild forests in rural Russia. Next EP was called \""ГЕНШТАБ ДЕСБОТ\"" - a grim-sounding foray into dark ambient electronics. The latest full-length studio album by Won James Won, \""Воиня Везумия\"" is decidedly melodical and song-structured but still as off-kilter as anything in the band's discography. Won James Won are members of ZveZdaZ art-movement. The band is considered as one of the most prolific on Russian underground scene. Their albums were distributed by such well-known underground labels as Cold Spring (U.K.), Amanita (France) and Crucial Blast (US).",Agent,Group,Band
"Andrew Corsini, O.Carm. (1302 – January 6, 1373), was an Italian Carmelite friar and bishop of Fiesole, who is honored as a saint within the Catholic Church.",Agent,Cleric,Saint
"Lake Leksozero (Russian: Лексозеро, Finnish: Lieksajärvi) is a large freshwater lake in the Republic of Karelia, Russia. It has an area of 166 km² and an average depth of 8.6 m. It freezes up in November and stays icebound until May. There are many islands on the lake. Leksozero is used for fishery. The lake drains through the river Lieksanjoki that flows into the lake Pielinen in Northern Karelia, Finland. These lakes are part of the Vuoksi River basin in Finland and Russia, which in turn is part of the Neva River basin in Russia.",Place,BodyOfWater,Lake
"Richard John Bates (born 2 March 1972) is a former English cricketer. Bates was a left-handed batsman who bowled slow left-arm orthodox. He was born at Chippenham, Wiltshire. Bates made his Minor Counties Championship debut for Wiltshire against Cheshire in 1997. From 1997 to 2004, he represented the county in 48 Minor Counties Championship matches, the last of which came against Cornwall. Bates also represented Wiltshire in the MCCA Knockout Trophy. His debut in that competition came against Norfolk in 1997. From 1997 to 2004, he represented Wiltshire in 19 Trophy matches, the last of which came against Northumberland. Bates also represented Wiltshire in List-A cricket. His List-A debut for the county came against the Northamptonshire Cricket Board in the 1999 NatWest Trophy. From 1999 to 2005, he represented the county in 9 matches, the last of which came against Kent in the 2005 Cheltenham & Gloucester Trophy. In his 9 List-A matches, he scored 101 runs at a batting average of 12.62, with a high score of 24. With the ball he took 11 wickets at a bowling average of 34.36, with best figures of 3/16.",Agent,Athlete,Cricketer
"The Rheinlandliga is a German amateur football division administered by the Rhineland Football Association, one of the 21 German state football associations. Being the top flight of the Rhineland state association, the Verbandsliga is currently a level 6 division of the German football league system.",Agent,SportsLeague,SoccerLeague
"The 2003 Portland Timbers season was the 3rd season for the Portland Timbers—the 3rd incarnation of a club to bear the Timbers name—of the now-defuntct A-League, the second-tier league of the United States and Canada at the time.",SportsSeason,SportsTeamSeason,SoccerClubSeason
"The 2011 Spanish general election was held on Sunday, 20 November 2011, to elect the 10th Cortes Generales of the Kingdom of Spain. All 350 seats in the Congress of Deputies were up for election, as well as 208 of 266 seats in the Senate. The election was held amid the effects of a harsh financial crisis and José Luis Rodríguez Zapatero's government's perceived failure to cope with the worsening situation of the country's economy resulted in the ruling Spanish Socialist Workers' Party (PSOE) being swept from power in the worst defeat for a sitting Spanish government since 1982. The PSOE lost roughly 38% of its 2008 vote (4.3 out of 11.3 million) and garnered only 110 seats and 28.8% of the share—its worst ever result in a general election since the Spanish transition to democracy. In contrast, the opposition People's Party (PP) won a record 186 seats and 44.6% of the share, scoring a clean sweep across the country by winning in every region except for Catalonia and the Basque Country. Aside from the PP, the main beneficiaries of the PSOE's debacle were United Left (IU), with its best result since 1996; Union, Progress and Democracy (UPyD), which obtained more than 1 million votes and won 5 seats; Convergence and Union (CiU), which recovered from its negative results in both 2004 and 2008 and, for the first time in democracy, won a general election in Catalonia; and the abertzale left-coalition Amaiur, which won the most seats in the Basque Country region. As a result of the election, PP leader Mariano Rajoy was sworn in as new Prime Minister of Spain, leading a majority cabinet after nearly eight years of Socialist government.",Event,SocietalEvent,Election
"Logan McCree (born Philipp Tanzer on December 31, 1977), also known as Kriegerbeatz or DJ Krieger, is the stage name of a German DJ who began working as an adult-film actor in gay pornography in 2007, exclusively signed to the Raging Stallion Studios production company with a three-year contract. He is widely known for his unique and distinctive tattoos over most of his body, including his penis, buttocks and scalp.",Agent,Actor,AdultActor
"The Lam Takhong Dam is an embankment dam on the Lam Takhong River between Pak Chona and Sikhio Districts in Nakhon Ratchasima Province, Thailand. The dam was originally constructed in 1974 for the purposes of irrigation and water supply but after 2002, its water storage also serves as the lower reservoir for the Lam Takhong pumped storage power plant, Thailand's first power plant of that type.",Place,Infrastructure,Dam
"Tierre Brown (born June 3, 1979) is an American professional basketball player who currently plays for Gaiteros del Zulia of the Liga Profesional de Baloncesto.",Agent,Athlete,BasketballPlayer
"The 2013 Calgary Stampeders season was the 56th season for the team in the Canadian Football League and their 79th overall. The Stampeders attempted to win their 7th Grey Cup championship, but fell in the West Final to the eventual champion Saskatchewan Roughriders.",SportsSeason,FootballLeagueSeason,NationalFootballLeagueSeason
"JS Bank is a majority-owned subsidiary of Jahangir Siddiqui & Co. Ltd. and currently operates 277 branches in 138 cities with a total asset base of Rs 112 billion in 2014. JS Bank’s consolidated profits (after tax) for the year 2014 were Rs 1,060 million. JS Group is a financial service group in Pakistan. JS Group has expanded its business in different sectors and has introduced JS Bank Limited with various standards of banking.JS Bank Limited operates in the Commercial banking sector. It is a scheduled bank engaged in commercial banking and related services. The activities of JS Bank are categorized into five business units. They are: Retail Banking, Wealth Management, Corporate Banking, Investment Banking and Treasury.",Agent,Company,Bank
"Kurisawa Station (栗沢駅 Kurisawa-eki) is a train station in Iwamizawa, Hokkaidō, Japan.",Place,Station,RailwayStation
"The Canal de Pommeroeul A Condé is a canal in northern France, near the Belgian border. It is not in service. It is 5 km long with no locks.",Place,Stream,Canal
"The 2015–16 South Dakota State Jackrabbits men's basketball team represented South Dakota State University during the 2015–16 NCAA Division I men's basketball season. The Jackrabbits, led by 21st year head coach Scott Nagy, played their home games at Frost Arena and were members of The Summit League. The Jackrabbits finished the season 26–8, 12–4 in Summit League play to share the Summit League regular season champsionship. They defeated Oral Roberts, Denver, and North Dakota State to become champions of The Summit League Tournament. They received the conference's automatic bid to the NCAA Tournament. As a #12 seed in the South Region, they were eliminated by #5 seed Maryland in the first round. On April 4, head coach Scott Nagy resigned to become the head coach at Wright State. He finished at South Dakota State with a 21 year record of 410–240.",SportsSeason,SportsTeamSeason,NCAATeamSeason
"Capitec Bank is a South African commercial bank. It is one of the locally controlled banks licensed by the Reserve Bank of South Africa, the South African national banking regulator. When it comes to customer satisfaction as per the results by South African Customer Satisfaction Index (SAcsi) in 2015, Capitec Bank comes first with 82.2 points. Capitec Bank has emerged as the best bank in the world by International banking advisory group Lafferty in its inaugural Bank Quality Rankings.",Agent,Company,Bank
"Loving v. Virginia, 388 U.S. 1 (1967),is a landmark civil rights decision of the United States Supreme Court, which invalidated laws prohibiting interracial marriage. The case was brought by Mildred Loving, a black woman, and Richard Loving, a white man, who had been sentenced to a year in prison in Virginia for marrying each other. Their marriage violated the state's anti-miscegenation statute, the Racial Integrity Act of 1924, which prohibited marriage between people classified as \""white\"" and people classified as \""colored\"". The Supreme Court's unanimous decision determined that this prohibition was unconstitutional, overruling Pace v. Alabama (1883) and ending all race-based legal restrictions on marriage in the United States. The decision was followed by an increase in interracial marriages in the U.S., and is remembered annually on Loving Day, June 12. It has been the subject of three movies and several songs. Beginning in 2013, it was cited as precedent in U.S. federal court decisions holding restrictions on same-sex marriage in the United States unconstitutional, including in the 2015 Supreme Court decision Obergefell v. Hodges.",UnitOfWork,LegalCase,SupremeCourtOfTheUnitedStatesCase
"Oliver Jones is a fictional character in the CBS soap opera The Bold and the Beautiful. Zack Conroy originated the role in January 2010. In 2013, the character crossed over to The Young and the Restless for two episodes.",Agent,FictionalCharacter,SoapCharacter
"Adkins v. Children's Hospital, 261 U.S. 525 (1923), is a United States Supreme Court opinion that federal minimum wage legislation for women was an unconstitutional infringement of liberty of contract, as protected by the due process clause of the Fifth Amendment. Adkins was overturned in West Coast Hotel Co. v. Parrish, 300 U.S. 379 (1937).",UnitOfWork,LegalCase,SupremeCourtOfTheUnitedStatesCase
"Caroline Buxton is a fictional character on the New Zealand soap opera Shortland Street, who was portrayed by Tandi Wright from late 1995 to early 2000. The character went through numerous storylines throughout her 4 years on the show, including; a long running romance with badboy Greg Feeney (Tim Balme), a euthanasia storyline that saw Caroline jailed for murder and a high-profile lesbian love affair, the first of its kind on New Zealand television. Since departing in 2000, Caroline is remembered as a favourable character and her two major storylines, the 1997 euthanasia episodes and the lesbian romance saga have been noted as two of the most iconic storylines to feature on the soap.",Agent,FictionalCharacter,SoapCharacter
"EMI Music Poland Sp. z o.o., was a Polish subsidiary of EMI Group Limited, it was founded in 1995 in Warsaw. Labels CEO was Piotr Kabaj. Label was founded in 1995 when EMI brought independent record label Kompania Muzyczna Pomaton (founded 1990). Purchase included rights for recordings by such artists as Tadeusz Woźniak, Jacek Wójcicki, Przemysław Gintrowski, Wolna Grupa Bukowina and Magda Umer among others. Although Pomaton became EMI Music Poland subsidiary. In 2012 EMI Group Limited was sold to Universal Music Group. As of result in 2013 Polish subsidiary was renamed to Parlophone Music Poland. Although UMG corporation was obligated by European Union to sell several owned labels including Parlophone Music Poland, which was bought by Warner Music Group in 2013. In 2014 Parlophone Music Poland was merged with Warner Music Poland. In early 2000s EMI Music Poland run hip-hop subsidiary Baza Lebel with such artists as Mor W.A., Molesta Ewenement, Zipera, Electric Rudeboyz, Vienio & Pele, Peel Motyff and Pare Słów among others. Label over the years distributed in Poland albums released by My Music, Lemon Records, Kayax, and labels from parent company EMI Group Limited among others.",Agent,Company,RecordLabel
"KMYA-DT, virtual channel 24 (UHF digital channel 49), is a Me-TV-affiliated television station serving Little Rock, Arkansas, United States that is licensed to Camden. The station is owned by 1 Squared Media, LLC. Prior KMYA maintains studio facilities located on Shackelford Drive in the Beverly Hills section of Little Rock, and its transmitter is located on Shinall Mountain, near the Chenal Valley neighborhood of Little Rock. The station's programming is simulcast on translator station KLRA-CD, virtual and UHF digital channel 20, in Little Rock and relayed on KWNL-CD (digital subchannel 31.2) in Winslow.",Agent,Broadcaster,TelevisionStation
"John Emil Jaha (born May 27, 1966) is a former first baseman in Major League Baseball who had a 10-year career from 1992 to 2001. He played for the Milwaukee Brewers and Oakland Athletics, playing in both the American League and National League. He was elected to the American League All-Star team in 1999. John Jaha graduated from David Douglas High School in Portland, Oregon in 1984. He still holds most offensive baseball records for the school. Jaha was drafted by the Milwaukee Brewers in 1984 and made his Major League debut with the Brewers on July 9, 1992. He also had great success playing with the Daikyo Dolphins in the Australian Baseball League in 1991 and 1992 alongside Brewers and 1999 All-Star team mate, Dave Nilsson. Earlier in 1992, while playing for Brewers Triple-A affiliate Denver, Jaha became only the second player (after Joey Meyer) to hit a ball into the upper deck at Mile High Stadium. He is often considered the greatest Brewers' first baseman. After an injury plagued Major League career with the Brewers, John Jaha signed a minor-league contract with the Oakland Athletics in 1999. Although Jaha wasn't expected to make the team - in fact, he was left out of the team's media guide that spring - he turned in a remarkable comeback season. Earning his first All-Star berth along the way, he finished the season with 35 home runs (tying Dave Kingman for most by an Oakland designated hitter) and 111 RBIs and was named the American League Comeback Player of the Year. It was his last season of significant productivity. Jaha played in just 33 games in 2000, fewer the following year. An enormously popular figure in the Oakland Athletics clubhouse, he drew a standing ovation from his A's teammates when he finally announced his retirement on June 30, 2001. He is currently marketing his own brand of instant coffee called \""Jaha's Java\"". Jaha is of Lebanese descent.",Agent,Athlete,BaseballPlayer
"Sveriges Radio AB (Swedish pronunciation: [ˈsværˈjɛs ˈrɑːdio], \""Radio Sweden\"") is Sweden's national publicly funded radio broadcaster. The Swedish public-broadcasting system is in many respects modelled after the one used in the United Kingdom, and Sveriges Radio - like Sveriges Television - shares many characteristics with its British counterpart, the BBC. Sveriges Radio is a public limited company, owned by an independent foundation, and funded through a licensing fee determined by the Swedish Riksdag. No advertising is permitted. SR's status could be described as that of a quasi-autonomous non-governmental organization.",Agent,Broadcaster,BroadcastNetwork
"Walter Muehlbronner (c. 1922 – 17 November 2005) was an American figure skater. He competed in pairs and ice dance with Irene Maguire, whom he married in 1951. They won national silver medals in both pairs and ice dance in 1949 and 1950. The two continued skating as professionals, billed as \""Walter and Irene\"" for 7 years, in the Ice Follies. In later years, he settled in Philadelphia, working first as a figure skating teacher, then as a skating club manager. He was president of the Professional Skaters Association for a few years in the early 1970s, and retired from skating in 1990.",Agent,WinterSportPlayer,FigureSkater
"Colonel Nelson Miles Holderman (November 10, 1885 – September 3, 1953) was a United States Army officer, most notable for commanding a rifle company of the Lost Battalion during World War I for which he received the Medal of Honor. He was considered by many to be one of the most decorated American soldiers of the war.",Agent,Person,MilitaryPerson
The Tour de Flores is a one day cycling race in Indonesia. It is part of UCI Asia Tour in category 1.2.,Event,Race,CyclingRace
"La Farce de maître Pathelin (in English The Farce of Master Pathelin; sometimes La Farce de maître Pierre Pathelin, La Farce de Pathelin, Farce Maître Pierre Pathelin, or Farce de Maître Pathelin) is a fifteenth-century (1457) anonymous medieval farce written originally in French. It was extraordinarily popular in its day, and held an influence on popular theatre for over a century. Its echoes can be seen in the works of Rabelais. A number of phrases from the play became proverbs in French, and the phrase \""Let us return to our muttons\"" (retournons à nos moutons) even became a common English calque. In the play there are only five characters: the title character, his wife Guillemette, a clothier named Guillaume Joceaulme, a shepherd named Thibault l’Aignelet, and finally a judge. Every character except the last is dishonest in some way, which is exploited to great effect. The play focuses on issues including the complex emerging state structure and honesty. In total, it can be performed in approximately one hour.",Work,WrittenWork,Play
"Grinna Lighthouse (Norwegian: Grinna fyr) is a coastal lighthouse in the municipality of Vikna in Nord-Trøndelag, Norway. It was established in 1904 and automated in 1987. Grinna lighthouse stands on the islet of Grinna in the South Gjæslingan island group on the north side of the Foldafjord. The 19-metre (62 ft) high red tower emits a light every six seconds. The white occulting light flashes every six seconds, and it can be seen for about 12.5 nautical miles (23.2 km; 14.4 mi).",Place,Tower,Lighthouse
"Anisogammaridae is a family of small benthic amphipods, endemic to the northern part of the Pacific rim. The family contains the following genera: \n* Anisogammarus Derzhavin, 1927 \n* Barrowgammarus Bousfield, 1979 \n* Carineogammarus Bousfield, 1979 \n* Eogammarus Birstein, 1933 \n* Eurypodogammarus Hou, Morino & Li, 2005 \n* Fuxiana Sket, 2000 \n* Fuxigammarus Sket & Fišer, 2009 \n* Jesogammarus Bousfield, 1979 \n* Locustogammarus Bousfield, 1979 \n* Ramellogammarus Bousfield, 1979 \n* Spasskogammarus Bousfield, 1979 \n* Spinulogammarus Tzvetkova, 1972",Species,Animal,Crustacean
"Acta Archaeologica is a peer-reviewed academic journal covering new discoveries of archaeological analysis. The journal is published in English, French, German, and Italian and is published by Denmark.",Work,PeriodicalLiterature,AcademicJournal
